"fips","state","county","crop","additional_base_acres"
13287,"Georgia","Turner","cotton",618.225716562237
13287,"Georgia","Turner","grain sorghum",30.3645997434661
13287,"Georgia","Turner","oats",23.9239139545925
13287,"Georgia","Turner","peanuts",389.283775470964
13287,"Georgia","Turner","sesame",1.56685996669379
13287,"Georgia","Turner","soybeans",4.02386747246128
13287,"Georgia","Turner","sunflower",0.942201434872874
13287,"Georgia","Turner","wheat",7.3813790982005
13289,"Georgia","Twiggs","corn",0
13289,"Georgia","Twiggs","cotton",0
13289,"Georgia","Twiggs","grain sorghum",0
13289,"Georgia","Twiggs","oats",0
13289,"Georgia","Twiggs","peanuts",0
13289,"Georgia","Twiggs","soybeans",0
13289,"Georgia","Twiggs","sunflower",0
13289,"Georgia","Twiggs","wheat",0
13291,"Georgia","Union","corn",0
13291,"Georgia","Union","grain sorghum",0
13291,"Georgia","Union","soybeans",0
13291,"Georgia","Union","wheat",0
13293,"Georgia","Upson","barley",0
13293,"Georgia","Upson","corn",0
13293,"Georgia","Upson","oats",0
13293,"Georgia","Upson","soybeans",0
13293,"Georgia","Upson","wheat",0
13295,"Georgia","Walker","corn",43.8694849521975
13295,"Georgia","Walker","cotton",5.20256511696711
13295,"Georgia","Walker","grain sorghum",0.0958289302873497
13295,"Georgia","Walker","soybeans",19.9016879992185
13295,"Georgia","Walker","sunflower",0.110699962299663
13295,"Georgia","Walker","wheat",6.83356637236243
13297,"Georgia","Walton","corn",0
13297,"Georgia","Walton","cotton",0
13297,"Georgia","Walton","grain sorghum",0
13297,"Georgia","Walton","oats",0
13297,"Georgia","Walton","soybeans",0
13297,"Georgia","Walton","wheat",0
13299,"Georgia","Ware","corn",42.9868121934943
13299,"Georgia","Ware","cotton",397.569707560782
13299,"Georgia","Ware","oats",4.94332087346724
13299,"Georgia","Ware","peanuts",323.309201310813
13299,"Georgia","Ware","soybeans",13.2408887122938
13299,"Georgia","Ware","sunflower",1.7673032888942
13299,"Georgia","Ware","wheat",32.2832660602558
13301,"Georgia","Warren","corn",0
13301,"Georgia","Warren","cotton",0
13301,"Georgia","Warren","grain sorghum",0
13301,"Georgia","Warren","oats",0
13301,"Georgia","Warren","peanuts",0
13301,"Georgia","Warren","sesame",0
13301,"Georgia","Warren","soybeans",0
13301,"Georgia","Warren","sunflower",0
13301,"Georgia","Warren","wheat",0
13303,"Georgia","Washington","canola",0
13303,"Georgia","Washington","corn",0
13303,"Georgia","Washington","cotton",0
13303,"Georgia","Washington","grain sorghum",0
13303,"Georgia","Washington","oats",0
13303,"Georgia","Washington","peanuts",0
13303,"Georgia","Washington","sesame",0
13303,"Georgia","Washington","soybeans",0
13303,"Georgia","Washington","sunflower",0
13303,"Georgia","Washington","wheat",0
13305,"Georgia","Wayne","corn",998.307602611744
13305,"Georgia","Wayne","cotton",2086.48253269607
13305,"Georgia","Wayne","grain sorghum",8.87645016545136
13305,"Georgia","Wayne","oats",13.9359105505049
13305,"Georgia","Wayne","peanuts",1150.91746827541
13305,"Georgia","Wayne","soybeans",65.310375334734
13305,"Georgia","Wayne","sunflower",1.78090681368809
13305,"Georgia","Wayne","wheat",84.4097535523969
13307,"Georgia","Webster","corn",0
13307,"Georgia","Webster","cotton",0
13307,"Georgia","Webster","grain sorghum",0
13307,"Georgia","Webster","oats",0
13307,"Georgia","Webster","peanuts",0
13307,"Georgia","Webster","soybeans",0
13307,"Georgia","Webster","sunflower",0
13307,"Georgia","Webster","wheat",0
13309,"Georgia","Wheeler","corn",0
13309,"Georgia","Wheeler","cotton",0
13309,"Georgia","Wheeler","grain sorghum",0
13309,"Georgia","Wheeler","oats",0
13309,"Georgia","Wheeler","peanuts",0
13309,"Georgia","Wheeler","soybeans",0
13309,"Georgia","Wheeler","sunflower",0
13309,"Georgia","Wheeler","wheat",0
13311,"Georgia","White","corn",35.5184857401797
13311,"Georgia","White","oats",0.886326012776681
13311,"Georgia","White","soybeans",3.27746732611901
13311,"Georgia","White","wheat",2.65658758759136
13313,"Georgia","Whitfield","corn",0
13313,"Georgia","Whitfield","soybeans",0
13315,"Georgia","Wilcox","corn",302.689270233353
13315,"Georgia","Wilcox","cotton",2701.54929236352
13315,"Georgia","Wilcox","grain sorghum",86.862425121067
13315,"Georgia","Wilcox","oats",156.813174548506
13315,"Georgia","Wilcox","peanuts",1526.41825612819
13315,"Georgia","Wilcox","soybeans",86.9879986593924
13315,"Georgia","Wilcox","sunflower",13.6613710291104
13315,"Georgia","Wilcox","wheat",218.745538583521
13317,"Georgia","Wilkes","corn",0
13317,"Georgia","Wilkes","cotton",0
13317,"Georgia","Wilkes","grain sorghum",0
13317,"Georgia","Wilkes","oats",0
13317,"Georgia","Wilkes","soybeans",0
13317,"Georgia","Wilkes","sunflower",0
13317,"Georgia","Wilkes","wheat",0
13319,"Georgia","Wilkinson","corn",0
13319,"Georgia","Wilkinson","cotton",0
13319,"Georgia","Wilkinson","oats",0
13319,"Georgia","Wilkinson","peanuts",0
13319,"Georgia","Wilkinson","soybeans",0
13319,"Georgia","Wilkinson","wheat",0
13321,"Georgia","Worth","corn",0
13321,"Georgia","Worth","cotton",0
13321,"Georgia","Worth","dry peas",0
13321,"Georgia","Worth","grain sorghum",0
13321,"Georgia","Worth","oats",0
13321,"Georgia","Worth","peanuts",0
13321,"Georgia","Worth","sesame",0
13321,"Georgia","Worth","soybeans",0
13321,"Georgia","Worth","sunflower",0
13321,"Georgia","Worth","wheat",0
14001,"Guam","Guam","corn",4.7164
15009,"Hawaii","Maui","corn",65.1407
16001,"Idaho","Ada","barley",0
16001,"Idaho","Ada","corn",0
16001,"Idaho","Ada","dry peas",0
16001,"Idaho","Ada","grain sorghum",0
16001,"Idaho","Ada","mustard",0
16001,"Idaho","Ada","oats",0
16001,"Idaho","Ada","sunflower",0
16001,"Idaho","Ada","wheat",0
16003,"Idaho","Adams","barley",0
16003,"Idaho","Adams","corn",0
16003,"Idaho","Adams","oats",0
16003,"Idaho","Adams","wheat",0
16005,"Idaho","Bannock","barley",0
16005,"Idaho","Bannock","canola",0
16005,"Idaho","Bannock","corn",0
16005,"Idaho","Bannock","dry peas",0
16005,"Idaho","Bannock","mustard",0
16005,"Idaho","Bannock","oats",0
16005,"Idaho","Bannock","safflower",0
16005,"Idaho","Bannock","wheat",0
16007,"Idaho","Bear Lake","barley",0
16007,"Idaho","Bear Lake","mustard",0
16007,"Idaho","Bear Lake","oats",0
16007,"Idaho","Bear Lake","safflower",0
16007,"Idaho","Bear Lake","wheat",0
16009,"Idaho","Benewah, South Shoshone","barley",1983.47979095144
16009,"Idaho","Benewah, South Shoshone","canola",1533.47713311968
16009,"Idaho","Benewah, South Shoshone","dry peas",9034.62788579099
16009,"Idaho","Benewah, South Shoshone","lentils",6344.90277650036
16009,"Idaho","Benewah, South Shoshone","oats",569.050852742912
16009,"Idaho","Benewah, South Shoshone","sunflower",18.3407021726336
16009,"Idaho","Benewah, South Shoshone","wheat",37178.5055253886
16011,"Idaho","Bingham","barley",4302.20167096559
16011,"Idaho","Bingham","canola",164.154247346886
16011,"Idaho","Bingham","corn",2209.41497575733
16011,"Idaho","Bingham","flaxseed",0.345155559248593
16011,"Idaho","Bingham","mustard",25.1898434561049
16011,"Idaho","Bingham","oats",141.550248558561
16011,"Idaho","Bingham","soybeans",0.868315872323504
16011,"Idaho","Bingham","wheat",24394.9007091506
16013,"Idaho","Blaine","barley",0
16013,"Idaho","Blaine","mustard",0
16013,"Idaho","Blaine","wheat",0
16015,"Idaho","Boise","wheat",205.75
16017,"Idaho","Bonner","barley",100.939509299833
16017,"Idaho","Bonner","canola",40.1379639733809
16017,"Idaho","Bonner","dry peas",12.3421983149724
16017,"Idaho","Bonner","oats",174.403113308669
16017,"Idaho","Bonner","wheat",86.5788817698113
16019,"Idaho","Bonneville","barley",0
16019,"Idaho","Bonneville","canola",0
16019,"Idaho","Bonneville","corn",0
16019,"Idaho","Bonneville","dry peas",0
16019,"Idaho","Bonneville","flaxseed",0
16019,"Idaho","Bonneville","mustard",0
16019,"Idaho","Bonneville","oats",0
16019,"Idaho","Bonneville","safflower",0
16019,"Idaho","Bonneville","wheat",0
16021,"Idaho","Boundary","barley",0
16021,"Idaho","Boundary","canola",0
16021,"Idaho","Boundary","corn",0
16021,"Idaho","Boundary","dry peas",0
16021,"Idaho","Boundary","mustard",0
16021,"Idaho","Boundary","oats",0
16021,"Idaho","Boundary","wheat",0
16023,"Idaho","Butte","barley",0
16023,"Idaho","Butte","corn",0
16023,"Idaho","Butte","oats",0
16023,"Idaho","Butte","wheat",0
16025,"Idaho","Camas","barley",0
16025,"Idaho","Camas","canola",0
16025,"Idaho","Camas","corn",0
16025,"Idaho","Camas","mustard",0
16025,"Idaho","Camas","oats",0
16025,"Idaho","Camas","wheat",0
16027,"Idaho","Canyon","barley",208.892977300953
16027,"Idaho","Canyon","corn",10836.8524719592
16027,"Idaho","Canyon","dry peas",10.6483379834151
16027,"Idaho","Canyon","grain sorghum",23.8704732309496
16027,"Idaho","Canyon","mustard",7.37273204669562
16027,"Idaho","Canyon","oats",105.082156718964
16027,"Idaho","Canyon","safflower",0.224459063731346
16027,"Idaho","Canyon","soybeans",1.79567250985077
16027,"Idaho","Canyon","sunflower",4.48992947150603
16027,"Idaho","Canyon","wheat",7909.40468971472
16029,"Idaho","Caribou","barley",0
16029,"Idaho","Caribou","canola",0
16029,"Idaho","Caribou","corn",0
16029,"Idaho","Caribou","dry peas",0
16029,"Idaho","Caribou","flaxseed",0
16029,"Idaho","Caribou","grain sorghum",0
16029,"Idaho","Caribou","mustard",0
16029,"Idaho","Caribou","oats",0
16029,"Idaho","Caribou","safflower",0
16029,"Idaho","Caribou","sunflower",0
16029,"Idaho","Caribou","wheat",0
16031,"Idaho","Cassia","barley",1747.06620795143
16031,"Idaho","Cassia","canola",42.9797750664299
16031,"Idaho","Cassia","corn",2098.9341827651
16031,"Idaho","Cassia","mustard",58.7260392514798
16031,"Idaho","Cassia","oats",137.327187881551
16031,"Idaho","Cassia","safflower",113.254824101477
16031,"Idaho","Cassia","wheat",3171.61244964919
16033,"Idaho","Clark","barley",0
16033,"Idaho","Clark","corn",0
16033,"Idaho","Clark","oats",0
16033,"Idaho","Clark","wheat",0
16035,"Idaho","Clearwater","barley",0
16035,"Idaho","Clearwater","canola",0
16035,"Idaho","Clearwater","dry peas",0
16035,"Idaho","Clearwater","lentils",0
16035,"Idaho","Clearwater","mustard",0
16035,"Idaho","Clearwater","oats",0
16035,"Idaho","Clearwater","wheat",0
16039,"Idaho","Elmore","barley",1708.55960955736
16039,"Idaho","Elmore","corn",13513.6839334162
16039,"Idaho","Elmore","dry peas",195.836135694885
16039,"Idaho","Elmore","oats",326.875107871634
16039,"Idaho","Elmore","safflower",339.342440942531
16039,"Idaho","Elmore","sunflower",657.233140394158
16039,"Idaho","Elmore","wheat",9443.10979878991
16041,"Idaho","Franklin","barley",0
16041,"Idaho","Franklin","canola",0
16041,"Idaho","Franklin","chickpeas_large",0
16041,"Idaho","Franklin","corn",0
16041,"Idaho","Franklin","dry peas",0
16041,"Idaho","Franklin","flaxseed",0
16041,"Idaho","Franklin","mustard",0
16041,"Idaho","Franklin","oats",0
16041,"Idaho","Franklin","rapeseed",0
16041,"Idaho","Franklin","safflower",0
16041,"Idaho","Franklin","wheat",0
16043,"Idaho","Fremont","barley",6647.33141264457
16043,"Idaho","Fremont","canola",38.9926689009842
16043,"Idaho","Fremont","corn",76.0297059481272
16043,"Idaho","Fremont","flaxseed",23.8796904986614
16043,"Idaho","Fremont","lentils",3.99659671978522
16043,"Idaho","Fremont","mustard",61.9670765330125
16043,"Idaho","Fremont","oats",34.3757513791001
16043,"Idaho","Fremont","wheat",3980.98559737578
16045,"Idaho","Gem","barley",0
16045,"Idaho","Gem","canola",0
16045,"Idaho","Gem","corn",0
16045,"Idaho","Gem","oats",0
16045,"Idaho","Gem","wheat",0
16047,"Idaho","Gooding","barley",693.006815414394
16047,"Idaho","Gooding","corn",13340.3855927989
16047,"Idaho","Gooding","oats",167.390484050117
16047,"Idaho","Gooding","wheat",1029.75910773654
16049,"Idaho","Idaho","barley",0
16049,"Idaho","Idaho","canola",0
16049,"Idaho","Idaho","corn",0
16049,"Idaho","Idaho","dry peas",0
16049,"Idaho","Idaho","grain sorghum",0
16049,"Idaho","Idaho","lentils",0
16049,"Idaho","Idaho","mustard",0
16049,"Idaho","Idaho","oats",0
16049,"Idaho","Idaho","sunflower",0
16049,"Idaho","Idaho","wheat",0
16051,"Idaho","Jefferson","barley",0
16051,"Idaho","Jefferson","canola",0
16051,"Idaho","Jefferson","corn",0
16051,"Idaho","Jefferson","dry peas",0
16051,"Idaho","Jefferson","grain sorghum",0
16051,"Idaho","Jefferson","mustard",0
16051,"Idaho","Jefferson","oats",0
16051,"Idaho","Jefferson","soybeans",0
16051,"Idaho","Jefferson","sunflower",0
16051,"Idaho","Jefferson","wheat",0
16053,"Idaho","Jerome","barley",8435.10314138104
16053,"Idaho","Jerome","canola",9.736144328186
16053,"Idaho","Jerome","corn",15107.5689475795
16053,"Idaho","Jerome","oats",245.832138550134
16053,"Idaho","Jerome","wheat",3073.8579281611
16055,"Idaho","Kootenai, North Shoshone","barley",501.480346026358
16055,"Idaho","Kootenai, North Shoshone","canola",1586.21708160064
16055,"Idaho","Kootenai, North Shoshone","corn",3.07969031590135
16055,"Idaho","Kootenai, North Shoshone","dry peas",914.665970695825
16055,"Idaho","Kootenai, North Shoshone","lentils",1045.14628999993
16055,"Idaho","Kootenai, North Shoshone","oats",578.677916611619
16055,"Idaho","Kootenai, North Shoshone","rapeseed",201.99688781997
16055,"Idaho","Kootenai, North Shoshone","wheat",10811.7538169298
16057,"Idaho","Latah","barley",0
16057,"Idaho","Latah","canola",0
16057,"Idaho","Latah","corn",0
16057,"Idaho","Latah","dry peas",0
16057,"Idaho","Latah","flaxseed",0
16057,"Idaho","Latah","lentils",0
16057,"Idaho","Latah","mustard",0
16057,"Idaho","Latah","oats",0
16057,"Idaho","Latah","rapeseed",0
16057,"Idaho","Latah","soybeans",0
16057,"Idaho","Latah","wheat",0
16059,"Idaho","Lemhi, North Custer","barley",1169.85776937486
16059,"Idaho","Lemhi, North Custer","corn",313.797374391476
16059,"Idaho","Lemhi, North Custer","oats",224.984475798514
16059,"Idaho","Lemhi, North Custer","wheat",2712.63438043515
16061,"Idaho","Lewis","barley",0
16061,"Idaho","Lewis","canola",0
16061,"Idaho","Lewis","corn",0
16061,"Idaho","Lewis","dry peas",0
16061,"Idaho","Lewis","flaxseed",0
16061,"Idaho","Lewis","lentils",0
16061,"Idaho","Lewis","mustard",0
16061,"Idaho","Lewis","oats",0
16061,"Idaho","Lewis","wheat",0
16063,"Idaho","Lincoln","barley",6.41997566418556
16063,"Idaho","Lincoln","corn",20.8973468230875
16063,"Idaho","Lincoln","oats",1.51608374825656
16063,"Idaho","Lincoln","wheat",7.34592709780023
16065,"Idaho","Madison","barley",9256.02310289828
16065,"Idaho","Madison","chickpeas_large",10.7242486044163
16065,"Idaho","Madison","chickpeas_small",34.5515613412025
16065,"Idaho","Madison","corn",172.189044639452
16065,"Idaho","Madison","dry peas",1.20898649260193
16065,"Idaho","Madison","lentils",83.4567781057052
16065,"Idaho","Madison","mustard",107.447573226511
16065,"Idaho","Madison","oats",34.5221932482648
16065,"Idaho","Madison","wheat",10040.0802114436
16067,"Idaho","Minidoka","barley",1656.3614874047
16067,"Idaho","Minidoka","canola",15.4776207879638
16067,"Idaho","Minidoka","chickpeas_large",0.906710873151051
16067,"Idaho","Minidoka","corn",408.794899073053
16067,"Idaho","Minidoka","dry peas",0.906379956773988
16067,"Idaho","Minidoka","oats",34.7420500452039
16067,"Idaho","Minidoka","wheat",860.06245185914
16069,"Idaho","Nez Perce","barley",0
16069,"Idaho","Nez Perce","canola",0
16069,"Idaho","Nez Perce","chickpeas_large",0
16069,"Idaho","Nez Perce","chickpeas_small",0
16069,"Idaho","Nez Perce","dry peas",0
16069,"Idaho","Nez Perce","flaxseed",0
16069,"Idaho","Nez Perce","lentils",0
16069,"Idaho","Nez Perce","mustard",0
16069,"Idaho","Nez Perce","oats",0
16069,"Idaho","Nez Perce","wheat",0
16071,"Idaho","Oneida","barley",0
16071,"Idaho","Oneida","canola",0
16071,"Idaho","Oneida","corn",0
16071,"Idaho","Oneida","mustard",0
16071,"Idaho","Oneida","oats",0
16071,"Idaho","Oneida","safflower",0
16071,"Idaho","Oneida","sunflower",0
16071,"Idaho","Oneida","wheat",0
16073,"Idaho","Owyhee","barley",45.1038425703895
16073,"Idaho","Owyhee","corn",3314.79390830391
16073,"Idaho","Owyhee","grain sorghum",15.8080964719239
16073,"Idaho","Owyhee","oats",65.2337817593892
16073,"Idaho","Owyhee","sunflower",274.661436841267
16073,"Idaho","Owyhee","wheat",1206.81910071979
16075,"Idaho","Payette","barley",0
16075,"Idaho","Payette","corn",0
16075,"Idaho","Payette","mustard",0
16075,"Idaho","Payette","oats",0
16075,"Idaho","Payette","sunflower",0
16075,"Idaho","Payette","wheat",0
16077,"Idaho","Power","barley",0
16077,"Idaho","Power","canola",0
16077,"Idaho","Power","chickpeas_small",0
16077,"Idaho","Power","corn",0
16077,"Idaho","Power","dry peas",0
16077,"Idaho","Power","flaxseed",0
16077,"Idaho","Power","grain sorghum",0
16077,"Idaho","Power","lentils",0
16077,"Idaho","Power","mustard",0
16077,"Idaho","Power","oats",0
16077,"Idaho","Power","rapeseed",0
16077,"Idaho","Power","safflower",0
16077,"Idaho","Power","sunflower",0
16077,"Idaho","Power","wheat",0
16037,"Idaho","South Custer","barley",1969.40371096163
16037,"Idaho","South Custer","corn",119.045644708926
16037,"Idaho","South Custer","oats",457.444368297636
16037,"Idaho","South Custer","wheat",215.645026031809
16081,"Idaho","Teton","barley",0
16081,"Idaho","Teton","dry peas",0
16081,"Idaho","Teton","mustard",0
16081,"Idaho","Teton","oats",0
16081,"Idaho","Teton","wheat",0
16083,"Idaho","Twin Falls","barley",5915.1183941141
16083,"Idaho","Twin Falls","chickpeas_small",3.48668747854699
16083,"Idaho","Twin Falls","corn",10704.3118509854
16083,"Idaho","Twin Falls","dry peas",3.46680898665106
16083,"Idaho","Twin Falls","grain sorghum",2.57824039890276
16083,"Idaho","Twin Falls","oats",276.481992383801
16083,"Idaho","Twin Falls","wheat",4406.11185898599
16085,"Idaho","Valley","corn",0
16085,"Idaho","Valley","oats",0
16085,"Idaho","Valley","wheat",0
16087,"Idaho","Washington","barley",0
16087,"Idaho","Washington","corn",0
16087,"Idaho","Washington","dry peas",0
16087,"Idaho","Washington","oats",0
16087,"Idaho","Washington","wheat",0
17001,"Illinois","Adams","barley",0.480462295097493
17001,"Illinois","Adams","corn",6915.45755488838
17001,"Illinois","Adams","grain sorghum",0.785171482648322
17001,"Illinois","Adams","oats",29.859962900637
17001,"Illinois","Adams","soybeans",6438.89190509659
17001,"Illinois","Adams","sunflower",0.402243033455621
17001,"Illinois","Adams","wheat",240.820866969749
17003,"Illinois","Alexander","corn",67.5679607080099
17003,"Illinois","Alexander","rice_long grain",16.9971953163197
17003,"Illinois","Alexander","rice_short/medium grain",4.09405001570241
17003,"Illinois","Alexander","soybeans",323.371464811694
17003,"Illinois","Alexander","wheat",14.727329148268
17005,"Illinois","Bond","barley",2.56594801783285
17005,"Illinois","Bond","corn",6420.76429727889
17005,"Illinois","Bond","grain sorghum",10.7955510355534
17005,"Illinois","Bond","oats",1.76830957149994
17005,"Illinois","Bond","soybeans",7367.86313840526
17005,"Illinois","Bond","sunflower",1.11275486957554
17005,"Illinois","Bond","wheat",1365.73033415473
17007,"Illinois","Boone","barley",0.0493841840193344
17007,"Illinois","Boone","corn",187.016107296921
17007,"Illinois","Boone","dry peas",0.622620596982224
17007,"Illinois","Boone","oats",0.515342954158685
17007,"Illinois","Boone","soybeans",129.575509817498
17007,"Illinois","Boone","sunflower",0.00536578153286999
17007,"Illinois","Boone","wheat",6.06196936890748
17009,"Illinois","Brown","corn",477.163494246542
17009,"Illinois","Brown","oats",0.224758604168072
17009,"Illinois","Brown","soybeans",468.228384351266
17009,"Illinois","Brown","sunflower",0.100759220037782
17009,"Illinois","Brown","wheat",10.4776035779928
17011,"Illinois","Bureau","barley",0
17011,"Illinois","Bureau","corn",0
17011,"Illinois","Bureau","dry peas",0
17011,"Illinois","Bureau","grain sorghum",0
17011,"Illinois","Bureau","oats",0
17011,"Illinois","Bureau","soybeans",0
17011,"Illinois","Bureau","sunflower",0
17011,"Illinois","Bureau","wheat",0
17013,"Illinois","Calhoun","corn",0
17013,"Illinois","Calhoun","grain sorghum",0
17013,"Illinois","Calhoun","oats",0
17013,"Illinois","Calhoun","soybeans",0
17013,"Illinois","Calhoun","sunflower",0
17013,"Illinois","Calhoun","wheat",0
17015,"Illinois","Carroll","barley",0.0719039696633415
17015,"Illinois","Carroll","corn",4320.80985748866
17015,"Illinois","Carroll","grain sorghum",0.156750653866084
17015,"Illinois","Carroll","oats",21.1635816757749
17015,"Illinois","Carroll","soybeans",1578.0796434992
17015,"Illinois","Carroll","wheat",44.8572627128877
17017,"Illinois","Cass","barley",1.57887806027087
17017,"Illinois","Cass","corn",2470.72739090242
17017,"Illinois","Cass","oats",0.442121835866962
17017,"Illinois","Cass","soybeans",1832.76710917608
17017,"Illinois","Cass","sunflower",5.25850944699328
17017,"Illinois","Cass","wheat",28.6958239117433
17019,"Illinois","Champaign","barley",0.33879296442198
17019,"Illinois","Champaign","corn",3153.1740036437
17019,"Illinois","Champaign","flaxseed",0.0495722398258849
17019,"Illinois","Champaign","grain sorghum",0.152120186689581
17019,"Illinois","Champaign","oats",2.16712075298532
17019,"Illinois","Champaign","soybeans",3028.2106762117
17019,"Illinois","Champaign","sunflower",0.555258411661677
17019,"Illinois","Champaign","wheat",41.7973889223272
17021,"Illinois","Christian","barley",0.00849512749912349
17021,"Illinois","Christian","corn",534.580494108165
17021,"Illinois","Christian","grain sorghum",0.109190705455401
17021,"Illinois","Christian","oats",0.590207478129104
17021,"Illinois","Christian","soybeans",500.210431545071
17021,"Illinois","Christian","sunflower",0.0839035425996764
17021,"Illinois","Christian","wheat",6.83011082638695
17023,"Illinois","Clark","barley",0
17023,"Illinois","Clark","corn",0
17023,"Illinois","Clark","grain sorghum",0
17023,"Illinois","Clark","oats",0
17023,"Illinois","Clark","soybeans",0
17023,"Illinois","Clark","sunflower",0
17023,"Illinois","Clark","wheat",0
17025,"Illinois","Clay","barley",2.56097042248534
17025,"Illinois","Clay","corn",4687.0221412614
17025,"Illinois","Clay","grain sorghum",7.32095232903049
17025,"Illinois","Clay","oats",0.859890192599347
17025,"Illinois","Clay","soybeans",7092.81639290908
17025,"Illinois","Clay","wheat",1054.8146528854
17027,"Illinois","Clinton","barley",5.34686317851336
17027,"Illinois","Clinton","corn",7801.57273943916
17027,"Illinois","Clinton","grain sorghum",12.8607777506293
17027,"Illinois","Clinton","oats",3.08583390393437
17027,"Illinois","Clinton","soybeans",8542.41316736579
17027,"Illinois","Clinton","sunflower",0.710245190664127
17027,"Illinois","Clinton","wheat",2627.81720650464
17029,"Illinois","Coles","barley",0.515728248249236
17029,"Illinois","Coles","corn",780.324248954862
17029,"Illinois","Coles","oats",0.0321033325620076
17029,"Illinois","Coles","soybeans",789.442872280784
17029,"Illinois","Coles","wheat",8.08404718354767
17031,"Illinois","Cook","corn",0
17031,"Illinois","Cook","oats",0
17031,"Illinois","Cook","soybeans",0
17031,"Illinois","Cook","sunflower",0
17031,"Illinois","Cook","wheat",0
17033,"Illinois","Crawford","corn",1203.02134015275
17033,"Illinois","Crawford","grain sorghum",5.12408052524472
17033,"Illinois","Crawford","oats",0.224146128635308
17033,"Illinois","Crawford","soybeans",1374.70199819668
17033,"Illinois","Crawford","sunflower",0.0671377518495209
17033,"Illinois","Crawford","wheat",92.2306305781423
17035,"Illinois","Cumberland","barley",0.148965511061908
17035,"Illinois","Cumberland","corn",939.96602886987
17035,"Illinois","Cumberland","grain sorghum",0.758651554736087
17035,"Illinois","Cumberland","oats",0.271921643892407
17035,"Illinois","Cumberland","soybeans",1078.25950175379
17035,"Illinois","Cumberland","sunflower",0.0619696526017539
17035,"Illinois","Cumberland","wheat",33.1882943474025
17037,"Illinois","DeKalb","barley",0.149049389072872
17037,"Illinois","DeKalb","corn",1863.83736792753
17037,"Illinois","DeKalb","dry peas",1.28656313706764
17037,"Illinois","DeKalb","mustard",0.285083197691493
17037,"Illinois","DeKalb","oats",36.5786994063859
17037,"Illinois","DeKalb","soybeans",1182.33053309245
17037,"Illinois","DeKalb","sunflower",0.00638783096026593
17037,"Illinois","DeKalb","wheat",51.2626493522646
17039,"Illinois","DeWitt","corn",97020.4464416058
17039,"Illinois","DeWitt","oats",29.9134132464519
17039,"Illinois","DeWitt","soybeans",94636.3124018695
17039,"Illinois","DeWitt","wheat",681.335743278212
17041,"Illinois","Douglas","barley",0.276419602026014
17041,"Illinois","Douglas","corn",971.829009581758
17041,"Illinois","Douglas","oats",0.262629750258275
17041,"Illinois","Douglas","soybeans",969.256673045404
17041,"Illinois","Douglas","wheat",11.5579346872137
17043,"Illinois","DuPage","corn",0
17043,"Illinois","DuPage","soybeans",0
17043,"Illinois","DuPage","wheat",0
17045,"Illinois","Edgar","barley",0.360342087072256
17045,"Illinois","Edgar","corn",1146.93301670257
17045,"Illinois","Edgar","grain sorghum",1.66435876993773
17045,"Illinois","Edgar","oats",0.34758585392742
17045,"Illinois","Edgar","soybeans",1167.74193017628
17045,"Illinois","Edgar","sunflower",0.200788842838202
17045,"Illinois","Edgar","wheat",8.89897756737688
17047,"Illinois","Edwards","canola",24.5384288247685
17047,"Illinois","Edwards","corn",2708.6522361204
17047,"Illinois","Edwards","grain sorghum",8.5475104502298
17047,"Illinois","Edwards","oats",2.77554342933776
17047,"Illinois","Edwards","soybeans",3215.11583210993
17047,"Illinois","Edwards","wheat",439.25994906532
17049,"Illinois","Effingham","barley",0.416648195541898
17049,"Illinois","Effingham","corn",2011.45677635605
17049,"Illinois","Effingham","grain sorghum",0.43944946492889
17049,"Illinois","Effingham","oats",0.481301794922117
17049,"Illinois","Effingham","soybeans",2326.44609736862
17049,"Illinois","Effingham","sunflower",0.123891897281027
17049,"Illinois","Effingham","wheat",167.288668256016
17051,"Illinois","Fayette","corn",3904.36697230836
17051,"Illinois","Fayette","grain sorghum",8.94092055814717
17051,"Illinois","Fayette","oats",0.955352869167116
17051,"Illinois","Fayette","rice_short/medium grain",0.126867513882473
17051,"Illinois","Fayette","soybeans",5000.07782594319
17051,"Illinois","Fayette","sunflower",0.492826305257289
17051,"Illinois","Fayette","wheat",416.565567835333
17053,"Illinois","Ford","barley",0.145332496196281
17053,"Illinois","Ford","corn",1207.1708483951
17053,"Illinois","Ford","dry peas",0.704065327967814
17053,"Illinois","Ford","oats",0.912742746644129
17053,"Illinois","Ford","soybeans",1180.52167959947
17053,"Illinois","Ford","sunflower",0.384197160007284
17053,"Illinois","Ford","wheat",17.3968009412334
17055,"Illinois","Franklin","corn",6254.72139989488
17055,"Illinois","Franklin","grain sorghum",93.9455509208323
17055,"Illinois","Franklin","soybeans",14355.7647947344
17055,"Illinois","Franklin","sunflower",2.12789526429334
17055,"Illinois","Franklin","wheat",3430.10814585222
17057,"Illinois","Fulton","barley",0.285187402521746
17057,"Illinois","Fulton","corn",2436.27344216046
17057,"Illinois","Fulton","oats",1.70065417444574
17057,"Illinois","Fulton","soybeans",2286.14568500881
17057,"Illinois","Fulton","sunflower",0.390058684218862
17057,"Illinois","Fulton","wheat",22.3454525694842
17059,"Illinois","Gallatin","canola",18.126101178554
17059,"Illinois","Gallatin","corn",2853.52494876096
17059,"Illinois","Gallatin","grain sorghum",6.37487846062579
